,Ticker,TrumpBeta,TrumpOdds
3143,RLGY,-0.065699327,0.4
3144,XBIO,-0.065699597,0.4
3145,PY,-0.0659535666,0.4
3146,MTBC,-0.066024509,0.4
3147,AIHS,-0.0661163571,0.4
3148,CB,-0.0662249585,0.4
3149,CLW,-0.066262072,0.4
3150,GECC,-0.0666220117,0.4
3151,GIFI,-0.0670131835,0.4
3152,XHR,-0.0670732622,0.4
3153,PFS,-0.0671120389,0.4
3154,SHLO,-0.0671137918,0.4
3155,EDIT,-0.067151313,0.4
3156,SRC,-0.0672297451,0.4
3157,NNBR,-0.0673129857,0.4
3158,CVCY,-0.067422695,0.4
3159,ARL,-0.0674251904,0.4
3160,AFIN,-0.0674253596,0.4
3161,VICR,-0.067452694,0.4
3162,STXB,-0.0675408061,0.4
3163,MFSF,-0.0676229527,0.4
3164,BDR,-0.0677054879,0.4
3165,CARS,-0.0677272396,0.4
3166,EW,-0.067753423,0.4
3167,TRVI,-0.0677761855,0.4
3168,BMO,-0.0681119245,0.4
3169,EMF,-0.0681435901,0.4
3170,BNS,-0.0682986766,0.4
3171,SOXX,-0.0683768322,0.4
3172,JMP,-0.0685376191,0.4
3173,GD,-0.0686709349,0.4
3174,ANF,-0.0686756829,0.4
3175,IKNX,-0.0689590446,0.4
3176,BHTG,-0.0689647362,0.4
3177,PK,-0.0690341505,0.4
3178,USM,-0.0691597283,0.4
3179,KEYS,-0.0692331054,0.4
3180,BIS,-0.0692371583,0.4
3181,CSCO,-0.0693069366,0.4
3182,VRSK,-0.0693610339,0.4
3183,GNT,-0.0694106069,0.4
3184,NFC,-0.0694674521,0.4
3185,CPHC,-0.0696432281,0.4
3186,HA,-0.0697522349,0.4
3187,ECL,-0.0700554304,0.4
3188,MDJH,-0.0702375844,0.4
3189,SNCR,-0.0702427105,0.4
3190,PEGA,-0.0702562401,0.4
3191,CLNC,-0.0702636235,0.4
3192,GRF,-0.0702825852,0.4
3193,OXM,-0.0704100764,0.4
3194,JKS,-0.070413185,0.4
3195,FPI,-0.0705803517,0.4
3196,FSS,-0.0707557479,0.4
3197,PLPC,-0.0710134414,0.4
3198,CLDR,-0.0710166584,0.4
3199,FWRD,-0.0711175021,0.4
3200,MLCO,-0.0711628703,0.4
3201,NSC,-0.0711800942,0.4
3202,MAYS,-0.0712142208,0.4
3203,WH,-0.0713916041,0.4
3204,DBX,-0.0715813873,0.4
3205,CASS,-0.071643162,0.4
3206,INN,-0.0716616517,0.4
3207,IVZ,-0.0717136224,0.4
3208,TRST,-0.0717203928,0.4
3209,TYG,-0.0719775668,0.4
3210,LPL,-0.07202871,0.4
3211,VOC,-0.0721064687,0.4
3212,CACG,-0.0721736852,0.4
3213,FTXL,-0.0721956988,0.4
3214,JG,-0.0722629152,0.4
3215,RLJ,-0.072366397,0.4
3216,MGM,-0.072423851,0.4
3217,INPX,-0.0727118694,0.4
3218,DWTR,-0.072896914,0.4
3219,TTEK,-0.0729384987,0.4
3220,AJX,-0.0730649603,0.4
3221,VYMI,-0.0730866645,0.4
3222,NEP,-0.0732098529,0.4
3223,ONVO,-0.0732317087,0.4
3224,POWI,-0.0732931686,0.4
3225,KRP,-0.0732979835,0.4
3226,GEF,-0.073413262,0.4
3227,KZIA,-0.0734134182,0.4
3228,CO,-0.0734518204,0.4
3229,CFG,-0.0734991577,0.4
3230,BOKF,-0.0735926465,0.4
3231,ARRY,-0.0736584349,0.4
3232,GSH,-0.0737437629,0.4
3233,DENN,-0.0740748301,0.4
3234,ONEQ,-0.0741884758,0.4
3235,FRGI,-0.0742266081,0.4
3236,FALN,-0.0743205942,0.4
3237,HON,-0.0743852579,0.4
3238,VIGI,-0.0746581064,0.4
3239,BLUE,-0.0746705634,0.4
3240,TWN,-0.0747013316,0.4
3241,SDRL,-0.0748902237,0.4
3242,BRX,-0.0749069401,0.4
3243,MYGN,-0.0749090768,0.4
3244,MTG,-0.0749193418,0.4
3245,DLA,-0.0750414035,0.4
3246,ESGR,-0.0751864971,0.4
3247,ATNX,-0.07537602,0.4
3248,SPB,-0.0753832533,0.4
3249,RNDM,-0.075414561,0.4
3250,VNRX,-0.0755544206,0.4
3251,ORAN,-0.0756342678,0.4
3252,ENTA,-0.0758195771,0.4
3253,FFC,-0.0758533274,0.4
3254,ATH,-0.0758826079,0.4
3255,VSDA,-0.0759345406,0.4
3256,BBY,-0.0759353058,0.4
3257,INTU,-0.0760862536,0.4
3258,PEAK,-0.0761172232,0.4
3259,MERC,-0.076141674,0.4
3260,SKX,-0.0763797185,0.4
3261,OSW,-0.0765070602,0.4
3262,PIRS,-0.0765351855,0.4
3263,CGC,-0.0765591505,0.4
3264,FEYE,-0.076566594,0.4
3265,IEUS,-0.0766866202,0.4
3266,IT,-0.076706412,0.4
3267,SBUX,-0.076797761,0.4
3268,EYES,-0.0769523841,0.4
3269,LANC,-0.0770952666,0.4
3270,BLMN,-0.0772150363,0.4
3271,LUB,-0.0773790617,0.4
3272,NCLH,-0.0774503751,0.4
3273,AZPN,-0.0776255428,0.4
3274,PSTI,-0.0779466463,0.4
3275,GSX,-0.0779995415,0.4
3276,EPC,-0.0780247495,0.4
3277,SMFG,-0.0783320151,0.4
3278,HIFS,-0.0783553391,0.4
3279,DAIO,-0.0784141229,0.4
3280,CBH,-0.0785238177,0.4
3281,BGG,-0.0786131678,0.4
3282,PETQ,-0.0786281215,0.4
3283,CRT,-0.0786432112,0.4
3284,BHR,-0.0786778242,0.4
3285,CUTR,-0.0788532914,0.4
3286,SSTK,-0.0789646024,0.4
3287,SNCA,-0.0790092149,0.4
3288,NVDA,-0.0790744148,0.4
3289,IBOC,-0.079120288,0.4
3290,IMV,-0.0792170313,0.4
3291,OLP,-0.079316375,0.4
3292,VMI,-0.0794271989,0.4
3293,GLAD,-0.0794738257,0.4
3294,TBLT,-0.07970012,0.4
3295,NVUS,-0.0797494318,0.4
3296,AVCO,-0.0798326815,0.4
3297,ELTK,-0.079945307,0.4
3298,QQEW,-0.0800066398,0.4
3299,ANET,-0.0802249154,0.4
3300,JKI,-0.0803118543,0.4
3301,VONG,-0.0803811562,0.4
3302,OSUR,-0.080800376,0.4
3303,VSAT,-0.0808662815,0.4
3304,EV,-0.0810193187,0.4
3305,FTA,-0.0811269519,0.4
3306,SPLP,-0.0811449529,0.4
3307,JRSH,-0.0812427906,0.4
3308,AAL,-0.0813409992,0.4
3309,ROCK,-0.0814889989,0.4
3310,SITE,-0.0817894671,0.4
3311,HMC,-0.0818130636,0.4
3312,DHIL,-0.0821988615,0.4
3313,PBT,-0.0822127556,0.4
3314,WYND,-0.0822562766,0.4
3315,VLT,-0.0823525333,0.4
3316,NOVT,-0.0825857754,0.4
3317,SNV,-0.0826386104,0.4
3318,MFGP,-0.0827233766,0.4
3319,GMO,-0.0829539588,0.4
3320,CSOD,-0.0829720429,0.4
3321,Z,-0.0830677001,0.4
3322,JBT,-0.083291395,0.4
3323,FHN,-0.083319695,0.4
3324,KIO,-0.0834203661,0.4
3325,ANTE,-0.0835360296,0.4
3326,IMO,-0.0835390111,0.4
3327,PGJ,-0.083651776,0.4
3328,WTI,-0.0838539726,0.4
3329,LYV,-0.084192562,0.4
3330,BNED,-0.0842107339,0.4
3331,ACOR,-0.0842584783,0.4
3332,CHA,-0.0842591848,0.4
3333,CREX,-0.0843526301,0.4
3334,USFD,-0.0845242622,0.4
3335,USB,-0.0845811485,0.4
3336,MTRX,-0.0847939943,0.4
3337,HUD,-0.084796714,0.4
3338,CFA,-0.0848280267,0.4
3339,WPP,-0.0851551872,0.4
3340,HPS,-0.0852385848,0.4
3341,CLAR,-0.0852405735,0.4
3342,REFR,-0.0854105902,0.4
3343,VICI,-0.0854195662,0.4
3344,SPG,-0.0854755771,0.4
3345,ELOX,-0.0855812967,0.4
3346,DXJS,-0.0856207928,0.4
3347,CVA,-0.0857872361,0.4
3348,LH,-0.0858403818,0.4
3349,ZUO,-0.0859755618,0.4
3350,SGOC,-0.0860517183,0.4
3351,FDS,-0.0860638697,0.4
3352,JD,-0.0860721045,0.4
3353,DBI,-0.086139691,0.4
3354,NTB,-0.0861797053,0.4
3355,PFLT,-0.0862109909,0.4
3356,AVAV,-0.086228571,0.4
3357,FFG,-0.086240193,0.4
3358,SOHO,-0.0862669503,0.4
3359,EPAM,-0.086331246,0.4
3360,GGN,-0.0863431843,0.4
3361,GIB,-0.086440797,0.4
3362,VRA,-0.0864900324,0.4
3363,HT,-0.0865718975,0.4
3364,CNMD,-0.0870013791,0.4
3365,ANVS,-0.0870081098,0.4
3366,ISTR,-0.0870684271,0.4
3367,TRC,-0.0871389553,0.4
3368,UNM,-0.0871481691,0.4
3369,HBCP,-0.0871581219,0.4
3370,NVMI,-0.0873253614,0.4
3371,SELF,-0.0873416276,0.4
3372,BANX,-0.0874276776,0.4
3373,OBAS,-0.0874409476,0.4
3374,BXS,-0.0875084773,0.4
3375,WMS,-0.0875842066,0.4
3376,CVX,-0.087881574,0.4
3377,TRS,-0.0880161233,0.4
3378,FRHC,-0.0882668044,0.4
3379,ARCC,-0.0883050281,0.4
3380,AMG,-0.0883540557,0.4
3381,FWONK,-0.0884107556,0.4
3382,SJT,-0.0888612191,0.4
3383,PRU,-0.0888632727,0.4
3384,MDLY,-0.0889933216,0.4
3385,ETTX,-0.0890341317,0.4
3386,YMAB,-0.0890659163,0.4
3387,PNF,-0.0891906934,0.4
3388,WLDN,-0.0892349254,0.4
3389,INT,-0.0892651523,0.4
3390,REG,-0.0893684495,0.4
3391,LGI,-0.0893908989,0.4
3392,DGII,-0.0895081968,0.4
3393,O,-0.0900194448,0.4
3394,IRT,-0.090029271,0.4
3395,CYBE,-0.0900559909,0.4
3396,ATEN,-0.0901381264,0.4
3397,JHI,-0.0901439606,0.4
3398,PG,-0.0902886401,0.4
3399,PEO,-0.0903568001,0.4
3400,ATTO,-0.0904818979,0.4
3401,EHI,-0.0905835749,0.4
3402,CKX,-0.0906787506,0.4
3403,GLT,-0.0910094386,0.4
3404,SSY,-0.0911618547,0.4
3405,EFX,-0.0914923354,0.4
3406,ITUB,-0.0914925482,0.4
3407,NVGS,-0.0917180264,0.4
3408,ELVT,-0.0922152324,0.4
3409,INSP,-0.0925845131,0.4
3410,SWX,-0.092595785,0.4
3411,AMPY,-0.0926291966,0.4
3412,FC,-0.092637522,0.4
3413,TSLA,-0.0929116093,0.4
3414,CRL,-0.0929234665,0.4
3415,MRO,-0.0931572208,0.4
3416,MDP,-0.0933126717,0.4
3417,E,-0.0933890175,0.4
3418,MOSY,-0.0937033546,0.4
3419,COG,-0.0937208087,0.4
3420,TCBI,-0.093728108,0.4
3421,IMMR,-0.0937762525,0.4
3422,OII,-0.0939269007,0.4
3423,MCS,-0.0940789074,0.4
3424,CASY,-0.0940882457,0.4
3425,AIQ,-0.0942969155,0.4
3426,RMR,-0.0943423914,0.4
3427,NCZ,-0.0944055652,0.4
3428,SABR,-0.0944800741,0.4
3429,FNF,-0.0946825947,0.4
3430,ZEUS,-0.0948770465,0.4
3431,PDBC,-0.0950078637,0.4
3432,LAKE,-0.095013502,0.4
3433,WLKP,-0.0950381706,0.4
3434,PED,-0.0951851905,0.4
3435,VTWV,-0.0952366235,0.4
3436,SQQQ,-0.0953376246,0.4
3437,DGX,-0.095655459,0.4
3438,SPH,-0.096337828,0.4
3439,JNPR,-0.0963566899,0.4
3440,GRA,-0.0966144195,0.4
3441,UAA,-0.0967112626,0.4
3442,PAYX,-0.0970197916,0.4
3443,SKYW,-0.0970814472,0.4
3444,COR,-0.0970934456,0.4
3445,VPG,-0.0972213305,0.4
3446,NBL,-0.0972400585,0.4
3447,SVC,-0.0973633689,0.4
3448,CSWC,-0.0973660993,0.4
3449,CIA,-0.0974291696,0.4
3450,MEIP,-0.0976676115,0.4
3451,BSBR,-0.0977260058,0.4
3452,BSQR,-0.0978164707,0.4
3453,JBL,-0.0980105691,0.4
3454,SKT,-0.0981301443,0.4
3455,JAX,-0.098153905,0.4
3456,HBAN,-0.0982033072,0.4
3457,XPO,-0.0982797911,0.4
3458,CNK,-0.0983054601,0.4
3459,UG,-0.0984542932,0.4
3460,FTGC,-0.098602459,0.4
3461,RFAP,-0.0986515302,0.4
3462,PTR,-0.0988055754,0.4
3463,NICE,-0.0989436325,0.4
3464,DSL,-0.0991723544,0.4
3465,ALEX,-0.0992397335,0.4
3466,CODA,-0.0992489541,0.4
3467,IAF,-0.0992985887,0.4
3468,ATEC,-0.0994078302,0.4
3469,GHM,-0.0995021973,0.4
3470,DLX,-0.099736611,0.4
3471,CATC,-0.099805131,0.4
3472,NS,-0.1000980779,0.4
3473,MCD,-0.1001049446,0.4
3474,RNR,-0.1002760442,0.4
3475,FCAN,-0.1002815259,0.4
3476,PRCP,-0.1003865185,0.4
3477,NOG,-0.1004178781,0.4
3478,PCB,-0.100553374,0.4
3479,THS,-0.1006327568,0.4
3480,ZNH,-0.1006706737,0.4
3481,FCO,-0.1007234068,0.4
3482,IDCC,-0.1009808632,0.4
3483,HPF,-0.1010408243,0.4
3484,AXGN,-0.1011779651,0.4
3485,BORR,-0.1012170661,0.4
3486,RCMT,-0.1013943995,0.4
3487,WRTC,-0.1014163737,0.4
3488,ISDX,-0.1015095848,0.4
3489,CAR,-0.1017405764,0.4
3490,PVH,-0.1017523804,0.4
3491,ATRO,-0.1018346155,0.4
3492,MCBS,-0.1018447839,0.4
3493,RPAI,-0.1018860097,0.4
3494,EMKR,-0.1021371095,0.4
3495,HJLI,-0.1024689783,0.4
3496,YUMC,-0.1025208307,0.4
3497,DIS,-0.1025923105,0.4
3498,AUB,-0.1026225156,0.4
3499,MRNA,-0.1029420688,0.4
3500,PCQ,-0.1030385368,0.4
3501,PAAS,-0.103082719,0.4
3502,RNMC,-0.1031596612,0.4
3503,BL,-0.1031644768,0.4
3504,ARTL,-0.1032489692,0.4
3505,INCY,-0.1033572104,0.4
3506,TACT,-0.1033622265,0.4
3507,XOM,-0.1036432589,0.4
3508,CNTY,-0.1037319743,0.4
3509,SYN,-0.1037350086,0.4
3510,GSL,-0.1037626551,0.4
3511,TLK,-0.1039007661,0.4
3512,URBN,-0.1040064074,0.4
3513,DNR,-0.1040403281,0.4
3514,PLMR,-0.1040635625,0.4
3515,RF,-0.1040734525,0.4
3516,FUN,-0.1041442492,0.4
3517,TMO,-0.1041601652,0.4
3518,MBUU,-0.1041828224,0.4
3519,MSTR,-0.1042618938,0.4
3520,AMRC,-0.1042937226,0.4
3521,UE,-0.104587774,0.4
3522,VVUS,-0.1046815035,0.4
3523,ZNGA,-0.104683746,0.4
3524,A,-0.1049314609,0.4
3525,IFV,-0.1050298485,0.4
3526,CHMA,-0.1050733527,0.4
3527,ORN,-0.1052950875,0.4
3528,REED,-0.1055201242,0.4
3529,HIO,-0.1055991552,0.4
3530,EFC,-0.1058688313,0.4
3531,ADS,-0.1059561653,0.4
3532,JAGX,-0.1060612323,0.4
3533,AL,-0.1062857782,0.4
3534,AMH,-0.1063786082,0.4
3535,JPS,-0.1064914979,0.4
3536,FANH,-0.1064984683,0.4
3537,EDRY,-0.1065034293,0.4
3538,HAL,-0.1066806414,0.4
3539,GDV,-0.1066970357,0.4
3540,CSTR,-0.1067170895,0.4
3541,SRG,-0.10689251,0.4
3542,TA,-0.1069125164,0.4
3543,NBY,-0.1069614731,0.4
3544,FLY,-0.1070380951,0.4
3545,SILV,-0.107155852,0.4
3546,CPRI,-0.1071624515,0.4
3547,MSM,-0.1072848028,0.4
3548,CPRX,-0.1073551929,0.4
3549,KDP,-0.107389571,0.4
3550,SWAV,-0.1074555111,0.4
3551,CAF,-0.1076450691,0.4
3552,EME,-0.1076454791,0.4
3553,GGZ,-0.1077454021,0.4
3554,UWM,-0.1077504512,0.4
3555,DGRW,-0.1077796426,0.4
3556,ORC,-0.107882354,0.4
3557,HLX,-0.1083872364,0.4
3558,RM,-0.1083951801,0.4
3559,ATGE,-0.1088105724,0.4
3560,UIHC,-0.1091324034,0.4
3561,PEB,-0.1091550221,0.4
3562,PUB,-0.1091755896,0.4
3563,SANW,-0.1092469301,0.4
3564,CHNA,-0.1092641524,0.4
3565,CIL,-0.1092669215,0.4
3566,CMCL,-0.1094701511,0.4
3567,CRC,-0.1095154754,0.4
3568,ACH,-0.1095942795,0.4
3569,FFIN,-0.1098651355,0.4
3570,SXTC,-0.1099236759,0.4
3571,HL,-0.1099557953,0.4
3572,MAGS,-0.1100910289,0.4
3573,FEP,-0.1101560225,0.4
3574,MAC,-0.1101766056,0.4
3575,NOA,-0.110235664,0.4
3576,FBP,-0.1103565865,0.4
3577,DXPE,-0.1103652893,0.4
3578,PAGP,-0.1104269159,0.4
3579,NBIX,-0.1105711714,0.4
3580,PARR,-0.1107391528,0.4
3581,RDI,-0.1109106659,0.4
3582,DHY,-0.1109454732,0.4
3583,RLI,-0.1110841653,0.4
3584,MRSN,-0.1112166654,0.4
3585,DHR,-0.1112715137,0.4
3586,ONE,-0.1113289941,0.4
3587,PLD,-0.1115485067,0.4
3588,MDB,-0.1116589782,0.4
3589,WEX,-0.1117147092,0.4
3590,TISI,-0.1118464443,0.4
3591,ACHC,-0.1118560238,0.4
3592,ASNA,-0.1120382691,0.4
3593,NRG,-0.1120999647,0.4
3594,FMBH,-0.1121509493,0.4
3595,APM,-0.1124073228,0.4
3596,GNL,-0.1125680336,0.4
3597,FITB,-0.1126418138,0.4
3598,BFRA,-0.1126520107,0.4
3599,MCC,-0.1127332094,0.4
3600,TZOO,-0.1127473584,0.4
3601,IHG,-0.112823652,0.4
3602,GTE,-0.1128954793,0.4
3603,CATH,-0.1129362446,0.4
3604,PAA,-0.1131167662,0.4
3605,RRTS,-0.113301879,0.4
3606,ATI,-0.1133299684,0.4
3607,JJSF,-0.1138237181,0.4
3608,LHCG,-0.1138773905,0.4
3609,SDI,-0.1139318929,0.4
3610,SMHI,-0.1139965682,0.4
3611,DOOR,-0.1139989436,0.4
3612,BLL,-0.114039029,0.4
3613,OSIS,-0.1140562768,0.4
3614,DGRE,-0.1141256539,0.4
3615,AVGR,-0.1141868794,0.4
3616,RACE,-0.11418721,0.4
3617,PTH,-0.1143122524,0.4
3618,CHWY,-0.1143666327,0.4
3619,ADNT,-0.1144023691,0.4
3620,GGM,-0.1144064635,0.4
3621,MAIN,-0.1145194203,0.4
3622,AMKR,-0.1145886583,0.4
3623,NBHC,-0.114661813,0.4
3624,UPLD,-0.1146835316,0.4
3625,GTS,-0.1147483342,0.4
3626,UVE,-0.1147583178,0.4
3627,CCMP,-0.1151016143,0.4
3628,NHLD,-0.1151714916,0.4
3629,MINI,-0.1152284728,0.4
3630,ENVA,-0.1152364571,0.4
3631,PSB,-0.1154643166,0.4
3632,BCX,-0.1155278879,0.4
3633,ENSG,-0.1156475184,0.4
3634,GLRE,-0.1157978902,0.4
3635,CEZ,-0.1158313227,0.4
3636,OLD,-0.1158778532,0.4
3637,HXL,-0.1159447517,0.4
3638,TOCA,-0.1160657027,0.4
3639,UXIN,-0.1162325854,0.4
3640,UNIT,-0.1162788871,0.4
3641,MNTX,-0.1162946109,0.4
3642,TQQQ,-0.1163619422,0.4
3643,QLC,-0.1163793229,0.4
3644,SGMA,-0.1163900601,0.4
3645,ACCO,-0.1164817945,0.4
3646,FOR,-0.1165196157,0.4
3647,RHE,-0.1165417834,0.4
3648,IDLB,-0.1166049958,0.4
3649,ADAP,-0.1166351565,0.4
3650,CVE,-0.116868138,0.4
3651,TGS,-0.1168714994,0.4
3652,RPD,-0.1169243123,0.4
3653,PLIN,-0.1169525749,0.4
3654,FANG,-0.1169552684,0.4
3655,CDEV,-0.117080802,0.4
3656,ZN,-0.1171751087,0.4
3657,QTNT,-0.1177032643,0.4
3658,EPR,-0.117726468,0.4
3659,DTE,-0.1177490058,0.4
3660,VIAV,-0.1177822787,0.4
3661,WPG,-0.1180355939,0.4
3662,HYT,-0.1182208002,0.4
3663,AQST,-0.1182849123,0.4
3664,ERI,-0.1183857982,0.4
3665,TRCH,-0.1185683232,0.4
3666,SHG,-0.1186791813,0.4
3667,GNRC,-0.118696935,0.4
3668,AVT,-0.1187781093,0.4
3669,UNF,-0.1188225929,0.4
3670,RNST,-0.1189798769,0.4
3671,TX,-0.1195638845,0.4
3672,CAAS,-0.1196345019,0.4
3673,DRQ,-0.1198026204,0.4
3674,OFG,-0.1198387529,0.4
3675,RICK,-0.1198808845,0.4
3676,VIVE,-0.1198870381,0.4
3677,ETV,-0.1199809732,0.4
3678,KNL,-0.1199868006,0.4
3679,ALBO,-0.1200453247,0.4
3680,RYN,-0.1200666427,0.4
3681,APAM,-0.1201968445,0.4
3682,WTTR,-0.1202837474,0.4
3683,RCM,-0.1205505512,0.4
3684,ESGD,-0.1207213613,0.4
3685,LASR,-0.1207783738,0.4
3686,LINX,-0.1208202815,0.4
3687,IHC,-0.1212595697,0.4
3688,MSBF,-0.1212911166,0.4
3689,LB,-0.1213373985,0.4
3690,FR,-0.1214889046,0.4
3691,RNP,-0.1215053556,0.4
3692,PVAL,-0.1216540167,0.4
3693,TOT,-0.1216893293,0.4
3694,HPR,-0.1218244676,0.4
3695,SSNT,-0.1219760454,0.4
3696,LCNB,-0.1220185178,0.4
3697,RCL,-0.1223886328,0.4
3698,IRET,-0.1227939382,0.4
3699,TSM,-0.12311477,0.4
3700,CYAD,-0.1231651749,0.4
3701,XPER,-0.1232087676,0.4
3702,TD,-0.1232304434,0.4
3703,ESGG,-0.1232735999,0.4
3704,ECF,-0.1234004574,0.4
3705,APTS,-0.1235767756,0.4
3706,WWW,-0.1238204342,0.4
3707,SHOP,-0.1240080533,0.4
3708,BNTC,-0.124010292,0.4
3709,EMX,-0.1240572174,0.4
3710,ATRI,-0.1241570667,0.4
3711,ABEV,-0.1242418898,0.4
3712,LFC,-0.1242426808,0.4
3713,NGL,-0.1242738774,0.4
3714,ING,-0.1242804836,0.4
3715,PXI,-0.1246760134,0.4
3716,OGI,-0.1248764588,0.4
3717,FSTR,-0.1250272754,0.4
3718,AZRE,-0.1250682647,0.4
3719,SYNC,-0.1251392636,0.4
3720,FIBK,-0.1251833817,0.4
3721,INO,-0.1256726416,0.4
3722,ACC,-0.1257358699,0.4
3723,SMIT,-0.1257573661,0.4
3724,CADE,-0.1258468935,0.4
3725,MCY,-0.1261477775,0.4
3726,SEEL,-0.1262130159,0.4
3727,RC,-0.1262788268,0.4
3728,BDL,-0.1263367065,0.4
3729,CSML,-0.1263950613,0.4
3730,CPLG,-0.1264122469,0.4
3731,BXG,-0.1264149185,0.4
3732,WHF,-0.1265688112,0.4
3733,EBS,-0.1267642705,0.4
3734,AREC,-0.1267698799,0.4
3735,PSA,-0.1269935685,0.4
3736,PTEN,-0.1271181618,0.4
3737,IFN,-0.1271970086,0.4
3738,ACT,-0.1273273354,0.4
3739,DAKT,-0.1273746978,0.4
3740,TRQ,-0.1273840743,0.4
3741,KSS,-0.1277271627,0.4
3742,TLRY,-0.1277975202,0.4
3743,BKR,-0.1280943618,0.4
3744,SBR,-0.1281263558,0.4
3745,ALK,-0.1281362088,0.4
3746,FLWS,-0.1282780649,0.4
3747,ICL,-0.1282825589,0.4
3748,RTN,-0.1282937734,0.4
3749,TWOU,-0.1283141965,0.4
3750,WTFC,-0.1283530542,0.4
3751,CCU,-0.1285482275,0.4
3752,KIM,-0.1286358429,0.4
3753,KT,-0.128693285,0.4
3754,WELL,-0.1288840524,0.4
3755,CNBKA,-0.1288893577,0.4
3756,SIVB,-0.1290281128,0.4
3757,CGBD,-0.1290811667,0.4
3758,WPM,-0.1292821848,0.4
3759,KINS,-0.1293785444,0.4
3760,SPKE,-0.129475592,0.4
3761,JAN,-0.1297666881,0.4
3762,CHRA,-0.1297823649,0.4
3763,XPEL,-0.1297835448,0.4
3764,ARTW,-0.1297941379,0.4
3765,SYK,-0.1298161993,0.4
3766,CTLT,-0.1299592773,0.4
3767,XT,-0.1300621769,0.4
3768,LPTH,-0.1300823233,0.4
3769,SYX,-0.130190663,0.4
3770,SPTN,-0.1302923156,0.4
3771,RNSC,-0.1304251219,0.4
3772,JCP,-0.1304339694,0.4
3773,ENS,-0.1304405565,0.4
3774,RFEU,-0.1304884645,0.4
3775,APLE,-0.1305511884,0.4
3776,AYTU,-0.1307208939,0.4
3777,GTX,-0.130816424,0.4
3778,BPY,-0.1310430392,0.4
3779,YNDX,-0.131072683,0.4
3780,YAYO,-0.1311029343,0.4
3781,IUSG,-0.1312436676,0.4
3782,DFP,-0.1313867211,0.4
3783,LOV,-0.1315257711,0.4
3784,LNC,-0.1316733923,0.4
3785,OPTN,-0.1317280606,0.4
3786,MNRL,-0.1319833073,0.4
3787,CETV,-0.1319835778,0.4
3788,OFIX,-0.1321113677,0.4
3789,PACD,-0.1321219104,0.4
3790,CALM,-0.1321541994,0.4
3791,NOVA,-0.13265826,0.4
3792,APPN,-0.1327951943,0.4
3793,EDNT,-0.132883339,0.4
3794,SYY,-0.1330447023,0.4
3795,QQQX,-0.1331810933,0.4
3796,TEUM,-0.133438253,0.4
3797,SBBX,-0.1334409826,0.4
3798,MTSC,-0.1339752659,0.4
3799,EMMS,-0.1341154573,0.4
3800,OPB,-0.1341538478,0.4
3801,ANGO,-0.1342103578,0.4
3802,CMP,-0.1342634178,0.4
3803,GRPN,-0.1343029995,0.4
3804,TRGP,-0.1343052179,0.4
3805,VRNS,-0.1343150242,0.4
3806,USAI,-0.1345606643,0.4
3807,TELL,-0.1348688931,0.4
3808,EAST,-0.1349365082,0.4
3809,PFSW,-0.1350481345,0.4
3810,UAL,-0.1351044044,0.4
3811,ULBI,-0.1351319001,0.4
3812,CVI,-0.1354788048,0.4
3813,PNR,-0.1355991519,0.4
3814,HIHO,-0.1357272074,0.4
3815,MRC,-0.1359416409,0.4
3816,BJRI,-0.1359888801,0.4
3817,EMR,-0.1361139675,0.4
3818,FTXN,-0.1361159296,0.4
3819,VNOM,-0.1362503316,0.4
3820,AMWD,-0.1365550172,0.4
3821,ENT,-0.1365727717,0.4
3822,DVD,-0.1366564544,0.4
3823,ARC,-0.136950199,0.4
3824,DRD,-0.1371591442,0.4
3825,NBLX,-0.1371886133,0.4
3826,MTN,-0.1372542024,0.4
3827,MGEN,-0.1372941555,0.4
3828,TUFN,-0.137312985,0.4
3829,GWPH,-0.1374334874,0.4
3830,ZYXI,-0.1377153624,0.4
3831,FEMS,-0.1378007865,0.4
3832,GOL,-0.1378301499,0.4
3833,FTV,-0.1378408902,0.4
3834,EWJE,-0.1378789189,0.4
3835,LPLA,-0.1380216184,0.4
3836,TDS,-0.1380553196,0.4
3837,FTI,-0.1380829398,0.4
3838,XELB,-0.1380959386,0.4
3839,KGC,-0.1381976608,0.4
3840,HDB,-0.138248785,0.4
3841,HWCC,-0.1386551699,0.4
3842,PSC,-0.1387959382,0.4
3843,DRAD,-0.1388247554,0.4
3844,PBR,-0.1388404866,0.4
3845,FBK,-0.1389817534,0.4
3846,BW,-0.1389931433,0.4
3847,CYTK,-0.1390482793,0.4
3848,PRO,-0.1390690855,0.4
3849,DWCR,-0.1393691529,0.4
3850,AMS,-0.139511851,0.4
3851,SSD,-0.1395824783,0.4
3852,GLYC,-0.139622478,0.4
3853,RYB,-0.1396683983,0.4
3854,AGFS,-0.1398947308,0.4
3855,CMA,-0.1398952137,0.4
3856,SAND,-0.1400532888,0.4
3857,LEE,-0.1401562579,0.4
3858,VFC,-0.1401629913,0.4
3859,TTTN,-0.1401824322,0.4
3860,NVST,-0.1402673333,0.4
3861,CRS,-0.1404289212,0.4
3862,SVVC,-0.1405304125,0.4
3863,CTRE,-0.1406197367,0.4
3864,IRM,-0.140764669,0.4
3865,SQLV,-0.1409592688,0.4
3866,FI,-0.1410022123,0.4
3867,CLRO,-0.1410696444,0.4
3868,LRGE,-0.1415110652,0.4
